ID,Name,Year,Rank,Average,Bayes average,Users rated,URL,Thumbnail
174430,Gloomhaven,2017,1,9.02,8.583,11709,/boardgame/174430/gloomhaven,https://cf.geekdo-images.com/images/pic2437871_mt.jpg
161936,Pandemic Legacy: Season 1,2015,2,8.67,8.503,24174,/boardgame/161936/pandemic-legacy-season-1,https://cf.geekdo-images.com/images/pic2452831_mt.png
182028,Through the Ages: A New Story of Civilization,2015,3,8.65,8.325,11056,/boardgame/182028/through-ages-new-story-civilization,https://cf.geekdo-images.com/images/pic2663291_mt.jpg
12333,Twilight Struggle,2005,4,8.35,8.207,30220,/boardgame/12333/twilight-struggle,https://cf.geekdo-images.com/images/pic361592_mt.jpg
167791,Terraforming Mars,2016,5,8.38,8.183,21774,/boardgame/167791/terraforming-mars,https://cf.geekdo-images.com/images/pic3536616_mt.jpg
187645,Star Wars: Rebellion,2016,6,8.5,8.17,12169,/boardgame/187645/star-wars-rebellion,https://cf.geekdo-images.com/images/pic2737530_mt.png
120677,Terra Mystica,2012,7,8.26,8.114,28046,/boardgame/120677/terra-mystica,https://cf.geekdo-images.com/images/pic1356616_mt.jpg
169786,Scythe,2016,8,8.3,8.101,25792,/boardgame/169786/scythe,https://cf.geekdo-images.com/images/pic3163924_mt.jpg
193738,Great Western Trail,2016,9,8.28,8.015,11519,/boardgame/193738/great-western-trail,https://cf.geekdo-images.com/images/pic3113247_mt.jpg
173346,7 Wonders Duel,2015,10,8.15,8.009,29255,/boardgame/173346/7-wonders-duel,https://cf.geekdo-images.com/images/pic3376065_mt.jpg
84876,The Castles of Burgundy,2011,11,8.12,8.002,29797,/boardgame/84876/castles-burgundy,https://cf.geekdo-images.com/images/pic1176894_mt.jpg
115746,War of the Ring (Second Edition),2012,12,8.4,7.984,7648,/boardgame/115746/war-ring-second-edition,https://cf.geekdo-images.com/images/pic1215633_mt.jpg
102794,Caverna: The Cave Farmers,2013,13,8.14,7.969,20125,/boardgame/102794/caverna-cave-farmers,https://cf.geekdo-images.com/images/pic1790789_mt.jpg
3076,Puerto Rico,2002,14,8.07,7.958,51619,/boardgame/3076/puerto-rico,https://cf.geekdo-images.com/images/pic158548_mt.jpg
31260,Agricola,2007,15,8.03,7.932,52205,/boardgame/31260/agricola,https://cf.geekdo-images.com/images/pic259085_mt.jpg
96848,Mage Knight Board Game,2011,16,8.13,7.924,20763,/boardgame/96848/mage-knight-board-game,https://cf.geekdo-images.com/images/pic1083380_mt.jpg
205637,Arkham Horror: The Card Game,2016,17,8.29,7.902,10304,/boardgame/205637/arkham-horror-card-game,https://cf.geekdo-images.com/images/pic3122349_mt.jpg
170216,Blood Rage,2015,18,8.1,7.902,19252,/boardgame/170216/blood-rage,https://cf.geekdo-images.com/images/pic2439223_mt.jpg
