ID,Name,Year,Rank,Average,Bayes average,Users rated,URL,Thumbnail
174430,Gloomhaven,2017,1,8.98,8.62,16492,/boardgame/174430/gloomhaven,https://cf.geekdo-images.com/micro/img/8JYMPXdcBg_UHddwzq64H4NBduY=/fit-in/64x64/pic2437871.jpg
161936,Pandemic Legacy: Season 1,2015,2,8.66,8.5,26547,/boardgame/161936/pandemic-legacy-season-1,https://cf.geekdo-images.com/micro/img/KbAKyhbG4qab4r-A_pBjUGvgal0=/fit-in/64x64/pic2452831.png
182028,Through the Ages: A New Story of Civilization,2015,3,8.6,8.295,12666,/boardgame/182028/through-ages-new-story-civilization,https://cf.geekdo-images.com/micro/img/APvZ_BYOt4ElpIXVl7i6wUp2BvM=/fit-in/64x64/pic2663291.jpg
167791,Terraforming Mars,2016,4,8.39,8.205,27207,/boardgame/167791/terraforming-mars,https://cf.geekdo-images.com/micro/img/71v8jF5vZFBqE64QJ7S3UYtDAng=/fit-in/64x64/pic3536616.jpg
12333,Twilight Struggle,2005,5,8.34,8.194,31576,/boardgame/12333/twilight-struggle,https://cf.geekdo-images.com/micro/img/uStZr7_8Tbthswp3sya1c2o1cs0=/fit-in/64x64/pic361592.jpg
187645,Star Wars: Rebellion,2016,6,8.47,8.165,13674,/boardgame/187645/star-wars-rebellion,https://cf.geekdo-images.com/micro/img/KR1jw0e94sdGnSh2QmhtKbxD7Gg=/fit-in/64x64/pic2737530.png
169786,Scythe,2016,7,8.29,8.106,30227,/boardgame/169786/scythe,https://cf.geekdo-images.com/micro/img/Gqqd5c-C33zrLpoeb92cMxIF98s=/fit-in/64x64/pic3163924.jpg
120677,Terra Mystica,2012,8,8.23,8.087,29644,/boardgame/120677/terra-mystica,https://cf.geekdo-images.com/micro/img/0jr3gj1GDwfhwW97jEGHzgQJsz4=/fit-in/64x64/pic1356616.jpg
193738,Great Western Trail,2016,9,8.29,8.053,14071,/boardgame/193738/great-western-trail,https://cf.geekdo-images.com/micro/img/NxP_qsKxBHNXSN11Zt75nv2oW_U=/fit-in/64x64/pic3113247.jpg
220308,Gaia Project,2017,10,8.67,8.05,5364,/boardgame/220308/gaia-project,https://cf.geekdo-images.com/micro/img/Ifks_R9_4ObVmyHgN2j9lks-_8M=/fit-in/64x64/pic3763556.jpg
180263,The 7th Continent,2017,11,8.63,8.018,6600,/boardgame/180263/7th-continent,https://cf.geekdo-images.com/micro/img/rHiQi_I26LD9shMiJH92q6VxcNY=/fit-in/64x64/pic2648303.jpg
84876,The Castles of Burgundy,2011,12,8.12,8.008,32108,/boardgame/84876/castles-burgundy,https://cf.geekdo-images.com/micro/img/Qw22L5Wwe2q5BbvEct9dWws7MP4=/fit-in/64x64/pic1176894.jpg
173346,7 Wonders Duel,2015,13,8.15,8.007,33012,/boardgame/173346/7-wonders-duel,https://cf.geekdo-images.com/micro/img/Qbt8Cjwt_skp-UKi5bDGxYTg45w=/fit-in/64x64/pic3376065.jpg
115746,War of the Ring (Second Edition),2012,14,8.39,7.988,8361,/boardgame/115746/war-ring-second-edition,https://cf.geekdo-images.com/micro/img/U_mWJ-Rwf-VaZ9DRvJMb4TvV7hM=/fit-in/64x64/pic1215633.jpg
102794,Caverna: The Cave Farmers,2013,15,8.11,7.947,21412,/boardgame/102794/caverna-cave-farmers,https://cf.geekdo-images.com/micro/img/xrKeGLQ8OhvUiaZ2ctC4829RQzs=/fit-in/64x64/pic1790789.jpg
3076,Puerto Rico,2002,16,8.06,7.945,53194,/boardgame/3076/puerto-rico,https://cf.geekdo-images.com/micro/img/ti5gCF_R-aSfg3uzg31b3lMUP9A=/fit-in/64x64/pic158548.jpg
31260,Agricola,2007,17,8.02,7.921,53826,/boardgame/31260/agricola,https://cf.geekdo-images.com/micro/img/Snnyt1cOfe1N0_KKyMBHSpd6Xms=/fit-in/64x64/pic259085.jpg
183394,Viticulture Essential Edition,2015,18,8.17,7.92,12576,/boardgame/183394/viticulture-essential-edition,https://cf.geekdo-images.com/micro/img/L5giS2YYwyYZhAchWHSELlJ7U2U=/fit-in/64x64/pic2649952.jpg
205637,Arkham Horror: The Card Game,2016,19,8.26,7.912,12612,/boardgame/205637/arkham-horror-card-game,https://cf.geekdo-images.com/micro/img/PDfjVra2DLzQpFj7dnATf81lSik=/fit-in/64x64/pic3122349.jpg
96848,Mage Knight Board Game,2011,20,8.12,7.91,21736,/boardgame/96848/mage-knight-board-game,https://cf.geekdo-images.com/micro/img/6jDMTog_WxQPbEqRCyj6KtpIQ3w=/fit-in/64x64/pic1083380.jpg
124361,Concordia,2013,21,8.07,7.888,15699,/boardgame/124361/concordia,https://cf.geekdo-images.com/micro/img/-o5nMvz9MGbYVnDDGh1_Xq7P84w=/fit-in/64x64/pic3453267.jpg
205059,Mansions of Madness: Second Edition,2016,22,8.2,7.885,12820,/boardgame/205059/mansions-madness-second-edition,https://cf.geekdo-images.com/micro/img/_CpxsrtrFi4YLVvlgHkQG4OkU2I=/fit-in/64x64/pic3118622.jpg
170216,Blood Rage,2015,23,8.07,7.879,21483,/boardgame/170216/blood-rage,https://cf.geekdo-images.com/micro/img/P2Hw9b5BDQNLRtNcqgr1zNYW-cw=/fit-in/64x64/pic2439223.jpg
209010,Mechs vs. Minions,2016,24,8.21,7.867,9431,/boardgame/209010/mechs-vs-minions,https://cf.geekdo-images.com/micro/img/PluLJId7M-9urByCb_VMyuiIh8o=/fit-in/64x64/pic3184103.jpg
164928,Orléans,2014,25,8.08,7.854,13035,/boardgame/164928/orleans,https://cf.geekdo-images.com/micro/img/EFMKhgiJOEON4d5NLvLDLnS2VyY=/fit-in/64x64/pic2578828.png
164153,Star Wars: Imperial Assault,2014,26,8.13,7.851,14758,/boardgame/164153/star-wars-imperial-assault,https://cf.geekdo-images.com/micro/img/63Sh2j1jrcw1Igy5AkZdL8CAGD4=/fit-in/64x64/pic2247647.jpg
175914,Food Chain Magnate,2015,27,8.22,7.85,7737,/boardgame/175914/food-chain-magnate,https://cf.geekdo-images.com/micro/img/CCu3tT9vVgKLM2AdF-CC-Vie9e8=/fit-in/64x64/pic2649434.png
25613,Through the Ages: A Story of Civilization,2006,28,8.02,7.842,16392,/boardgame/25613/through-ages-story-civilization,https://cf.geekdo-images.com/micro/img/1QK86CXz-ADCCIB_eSRCmr3Uws4=/fit-in/64x64/pic236169.jpg
233078,Twilight Imperium: Fourth Edition,2017,29,8.83,7.833,3388,/boardgame/233078/twilight-imperium-fourth-edition,https://cf.geekdo-images.com/micro/img/D_wkWC_xeBStqd2Y4xXuUrDYpso=/fit-in/64x64/pic3727516.jpg
177736,A Feast for Odin,2016,30,8.19,7.827,8446,/boardgame/177736/feast-odin,https://cf.geekdo-images.com/micro/img/1V5da2Inidd8GOONuNsjDxj6Epw=/fit-in/64x64/pic3146943.png
2651,Power Grid,2004,31,7.91,7.824,46997,/boardgame/2651/power-grid,https://cf.geekdo-images.com/micro/img/hOqwekxToV2DC4zQiEkXBtKwSnI=/fit-in/64x64/pic173153.jpg
221107,Pandemic Legacy: Season 2,2017,32,8.45,7.818,4521,/boardgame/221107/pandemic-legacy-season-2,https://cf.geekdo-images.com/micro/img/1ET3ss7uiX8VumffL32Z76YWgx8=/fit-in/64x64/pic3763549.jpg
72125,Eclipse,2011,33,7.97,7.806,22763,/boardgame/72125/eclipse,https://cf.geekdo-images.com/micro/img/HrGAtWyhYIvBbmSPELAkLswddEE=/fit-in/64x64/pic1974056.jpg
55690,Kingdom Death: Monster,2015,34,8.88,7.799,4855,/boardgame/55690/kingdom-death-monster,https://cf.geekdo-images.com/micro/img/0LbC6Oka8Lv0FZ0DQflCPLhJzNw=/fit-in/64x64/pic2931007.jpg
28720,Brass: Lancashire,2007,35,8.01,7.789,11510,/boardgame/28720/brass-lancashire,https://cf.geekdo-images.com/micro/img/a-g2zj9lYhcXPnh0Ebq3QFwMRU0=/fit-in/64x64/pic3469216.jpg
121921,Robinson Crusoe: Adventures on the Cursed Island,2012,36,7.95,7.783,23490,/boardgame/121921/robinson-crusoe-adventures-cursed-island,https://cf.geekdo-images.com/micro/img/okpJX4eT2-Bw772w0e69fZFYxFY=/fit-in/64x64/pic3165731.jpg
126163,Tzolk'in: The Mayan Calendar,2012,37,7.93,7.782,21690,/boardgame/126163/tzolk-mayan-calendar,https://cf.geekdo-images.com/micro/img/CvnpDupLiwOSNCGbJLk4wdoRSww=/fit-in/64x64/pic1413480.jpg
35677,Le Havre,2008,38,7.91,7.779,21543,/boardgame/35677/le-havre,https://cf.geekdo-images.com/micro/img/r_-SRWp3mhW7AbuyZtAXKspPf8Q=/fit-in/64x64/pic3330230.jpg
230802,Azul,2017,39,8.01,7.758,13001,/boardgame/230802/azul,https://cf.geekdo-images.com/micro/img/VnqxaWZxsyBXKOYsfTXt1VVywFw=/fit-in/64x64/pic3718275.jpg
171623,The Voyages of Marco Polo,2015,40,7.97,7.742,13046,/boardgame/171623/voyages-marco-polo,https://cf.geekdo-images.com/micro/img/D8lmO9H-rtq03Idsq3t2VuddVrw=/fit-in/64x64/pic2461346.png
162886,Spirit Island,2017,41,8.4,7.739,4603,/boardgame/162886/spirit-island,https://cf.geekdo-images.com/micro/img/Q5Pf_6hKlCXkfbha60l68FUpX_4=/fit-in/64x64/pic3615739.png
124742,Android: Netrunner,2012,42,7.92,7.738,22943,/boardgame/124742/android-netrunner,https://cf.geekdo-images.com/micro/img/XbmO8lpZjYE0RcDp-Xyf9xp8GtE=/fit-in/64x64/pic3738560.jpg
68448,7 Wonders,2010,43,7.8,7.711,62149,/boardgame/68448/7-wonders,https://cf.geekdo-images.com/micro/img/h-Ejv31TdN2d4KNPXwopv6w8pF0=/fit-in/64x64/pic860217.jpg
122515,Keyflower,2012,44,7.89,7.705,14420,/boardgame/122515/keyflower,https://cf.geekdo-images.com/micro/img/PKp4Tospdm7g6mhvkTcAkS1DZf4=/fit-in/64x64/pic2278942.jpg
178900,Codenames,2015,45,7.78,7.691,43032,/boardgame/178900/codenames,https://cf.geekdo-images.com/micro/img/3Ihe0IBw2D48rOjQHaGRkxAEnQo=/fit-in/64x64/pic2582929.jpg
18602,Caylus,2005,46,7.83,7.681,23607,/boardgame/18602/caylus,https://cf.geekdo-images.com/micro/img/Nx8m7UPsqGYNWo3f3evh6Rn82TU=/fit-in/64x64/pic1638795.jpg
146021,Eldritch Horror,2013,47,7.91,7.678,20895,/boardgame/146021/eldritch-horror,https://cf.geekdo-images.com/micro/img/AzYGKboFU4IpIjJ-OMLp-3yaMSs=/fit-in/64x64/pic1872452.jpg
146508,T.I.M.E Stories,2015,48,7.88,7.675,16147,/boardgame/146508/time-stories,https://cf.geekdo-images.com/micro/img/O4_5v62RN0HAdudIRPyuCQwYzGs=/fit-in/64x64/pic2617634.png
28143,Race for the Galaxy,2007,49,7.77,7.672,38139,/boardgame/28143/race-galaxy,https://cf.geekdo-images.com/micro/img/gON7K0M9EpzwQTh0yRohSMadL9o=/fit-in/64x64/pic236327.jpg
12493,Twilight Imperium (Third Edition),2005,50,7.89,7.667,16620,/boardgame/12493/twilight-imperium-third-edition,https://cf.geekdo-images.com/micro/img/DX1nX1JYHVRQXhoPMaDgaHfezsg=/fit-in/64x64/pic4128153.jpg
110327,Lords of Waterdeep,2012,51,7.78,7.662,35003,/boardgame/110327/lords-waterdeep,https://cf.geekdo-images.com/micro/img/NQ_AXwU2GNGNxjitZ7Dfx6dRm5k=/fit-in/64x64/pic1116080.jpg
216132,Clans of Caledonia,2017,52,8.13,7.662,5754,/boardgame/216132/clans-caledonia,https://cf.geekdo-images.com/micro/img/_z98-BcLtUeIq8MhCDX57Il8arI=/fit-in/64x64/pic3511783.png
205896,Rising Sun,2018,53,8.16,7.662,6558,/boardgame/205896/rising-sun,https://cf.geekdo-images.com/micro/img/ysLpEL6GUr7hE09v_1TCpOrXyUs=/fit-in/64x64/pic3880340.jpg
159675,Fields of Arle,2014,54,8.18,7.655,4888,/boardgame/159675/fields-arle,https://cf.geekdo-images.com/micro/img/UwfIwHl-FaO6Y7R5-cZ9oM942LU=/fit-in/64x64/pic2225968.png
157354,Five Tribes,2014,55,7.8,7.654,22602,/boardgame/157354/five-tribes,https://cf.geekdo-images.com/micro/img/PI_KBqYjT-llTGHrbPyNdiCHAr8=/fit-in/64x64/pic2055255.jpg
62219,Dominant Species,2010,56,7.84,7.653,14368,/boardgame/62219/dominant-species,https://cf.geekdo-images.com/micro/img/m3xZgClHrr9_HyQvKUrBqc44noE=/fit-in/64x64/pic784193.jpg
93,El Grande,1995,57,7.79,7.646,20152,/boardgame/93/el-grande,https://cf.geekdo-images.com/micro/img/p1EReuLjvKk2grV_6vCEvFs1h1k=/fit-in/64x64/pic180538.jpg
163412,Patchwork,2014,58,7.76,7.639,28013,/boardgame/163412/patchwork,https://cf.geekdo-images.com/micro/img/lN1J9B5UN7lMt33Iq61ZeebV9OU=/fit-in/64x64/pic2270442.jpg
