ID,Name,Year,Rank,Average,Bayes average,Users rated,URL,Thumbnail
161936,Pandemic Legacy: Season 1,2015,1,8.67,8.5,22036,/boardgame/161936/pandemic-legacy-season-1,https://cf.geekdo-images.com/images/pic2452831_mt.png
174430,Gloomhaven,2017,2,9.04,8.429,7129,/boardgame/174430/gloomhaven,https://cf.geekdo-images.com/images/pic2437871_mt.jpg
182028,Through the Ages: A New Story of Civilization,2015,3,8.67,8.327,9996,/boardgame/182028/through-ages-new-story-civilization,https://cf.geekdo-images.com/images/pic2663291_mt.jpg
12333,Twilight Struggle,2005,4,8.35,8.213,29348,/boardgame/12333/twilight-struggle,https://cf.geekdo-images.com/images/pic361592_mt.jpg
167791,Terraforming Mars,2016,5,8.38,8.161,18092,/boardgame/167791/terraforming-mars,https://cf.geekdo-images.com/images/pic3536616_mt.jpg
187645,Star Wars: Rebellion,2016,6,8.5,8.16,11036,/boardgame/187645/star-wars-rebellion,https://cf.geekdo-images.com/images/pic2737530_mt.png
120677,Terra Mystica,2012,7,8.28,8.131,26903,/boardgame/120677/terra-mystica,https://cf.geekdo-images.com/images/pic1356616_mt.jpg
169786,Scythe,2016,8,8.29,8.086,22598,/boardgame/169786/scythe,https://cf.geekdo-images.com/images/pic3163924_mt.jpg
173346,7 Wonders Duel,2015,9,8.16,8.014,26505,/boardgame/173346/7-wonders-duel,https://cf.geekdo-images.com/images/pic3376065_mt.jpg
84876,The Castles of Burgundy,2011,10,8.11,8,28251,/boardgame/84876/castles-burgundy,https://cf.geekdo-images.com/images/pic1176894_mt.jpg
193738,Great Western Trail,2016,11,8.28,7.992,9910,/boardgame/193738/great-western-trail,https://cf.geekdo-images.com/images/pic3113247_mt.jpg
102794,Caverna: The Cave Farmers,2013,12,8.15,7.977,19124,/boardgame/102794/caverna-cave-farmers,https://cf.geekdo-images.com/images/pic1790789_mt.jpg
115746,War of the Ring (Second Edition),2012,13,8.39,7.977,7226,/boardgame/115746/war-ring-second-edition,https://cf.geekdo-images.com/images/pic1215633_mt.jpg
3076,Puerto Rico,2002,14,8.08,7.965,50523,/boardgame/3076/puerto-rico,https://cf.geekdo-images.com/images/pic158548_mt.jpg
31260,Agricola,2007,15,8.04,7.942,51063,/boardgame/31260/agricola,https://cf.geekdo-images.com/images/pic259085_mt.jpg
96848,Mage Knight Board Game,2011,16,8.13,7.928,20001,/boardgame/96848/mage-knight-board-game,https://cf.geekdo-images.com/images/pic1083380_mt.jpg
170216,Blood Rage,2015,17,8.12,7.911,17630,/boardgame/170216/blood-rage,https://cf.geekdo-images.com/images/pic2439223_mt.jpg
205637,Arkham Horror: The Card Game,2016,18,8.32,7.897,8869,/boardgame/205637/arkham-horror-card-game,https://cf.geekdo-images.com/images/pic3122349_mt.jpg
25613,Through the Ages: A Story of Civilization,2006,19,8.06,7.889,15879,/boardgame/25613/through-ages-story-civilization,https://cf.geekdo-images.com/images/pic236169_mt.jpg
205059,Mansions of Madness: Second Edition,2016,20,8.25,7.886,9556,/boardgame/205059/mansions-madness-second-edition,https://cf.geekdo-images.com/images/pic3118622_mt.jpg
209010,Mechs vs. Minions,2016,21,8.27,7.875,7490,/boardgame/209010/mechs-vs-minions,https://cf.geekdo-images.com/images/pic3184103_mt.jpg
164153,Star Wars: Imperial Assault,2014,22,8.16,7.868,12871,/boardgame/164153/star-wars-imperial-assault,https://cf.geekdo-images.com/images/pic2247647_mt.jpg
183394,Viticulture Essential Edition,2015,23,8.16,7.847,8491,/boardgame/183394/viticulture-essential-edition,https://cf.geekdo-images.com/images/pic2649952_mt.jpg
164928,Orléans,2014,24,8.09,7.844,10857,/boardgame/164928/orleans,https://cf.geekdo-images.com/images/pic2578828_mt.png
2651,Power Grid,2004,25,7.93,7.842,44589,/boardgame/2651/power-grid,https://cf.geekdo-images.com/images/pic173153_mt.jpg
124361,Concordia,2013,26,8.04,7.837,12657,/boardgame/124361/concordia,https://cf.geekdo-images.com/images/pic3453267_mt.jpg
72125,Eclipse,2011,27,7.99,7.833,21635,/boardgame/72125/eclipse,https://cf.geekdo-images.com/images/pic1974056_mt.jpg
175914,Food Chain Magnate,2015,28,8.24,7.822,6290,/boardgame/175914/food-chain-magnate,https://cf.geekdo-images.com/images/pic2649434_mt.png
121921,Robinson Crusoe: Adventures on the Cursed Island,2012,29,7.98,7.809,20851,/boardgame/121921/robinson-crusoe-adventures-cursed-island,https://cf.geekdo-images.com/images/pic3165731_mt.jpg
28720,Brass: Lancashire,2007,30,8.01,7.798,11128,/boardgame/28720/brass-lancashire,https://cf.geekdo-images.com/images/pic3469216_mt.jpg
35677,Le Havre,2008,31,7.92,7.79,20258,/boardgame/35677/le-havre,https://cf.geekdo-images.com/images/pic3330230_mt.jpg
126163,Tzolk'in: The Mayan Calendar,2012,32,7.94,7.788,19725,/boardgame/126163/tzolk-mayan-calendar,https://cf.geekdo-images.com/images/pic1413480_mt.jpg
177736,A Feast for Odin,2016,33,8.22,7.786,6286,/boardgame/177736/feast-odin,https://cf.geekdo-images.com/images/pic3146943_mt.png
124742,Android: Netrunner,2012,34,7.96,7.775,21657,/boardgame/124742/android-netrunner,https://cf.geekdo-images.com/images/pic1324609_mt.jpg
178900,Codenames,2015,35,7.84,7.741,36467,/boardgame/178900/codenames,https://cf.geekdo-images.com/images/pic2582929_mt.jpg
146508,T.I.M.E Stories,2015,36,7.96,7.739,13427,/boardgame/146508/time-stories,https://cf.geekdo-images.com/images/pic2617634_mt.png
171623,The Voyages of Marco Polo,2015,37,7.97,7.737,11046,/boardgame/171623/voyages-marco-polo,https://cf.geekdo-images.com/images/pic2461346_mt.png
122515,Keyflower,2012,38,7.92,7.733,13088,/boardgame/122515/keyflower,https://cf.geekdo-images.com/images/pic2278942_mt.jpg
68448,7 Wonders,2010,39,7.82,7.729,56913,/boardgame/68448/7-wonders,https://cf.geekdo-images.com/images/pic860217_mt.jpg
180263,The 7th Continent,2017,40,8.79,7.714,3028,/boardgame/180263/7th-continent,https://cf.geekdo-images.com/images/pic2648303_mt.jpg
