ID,Name,Year,Rank,Average,Bayes average,Users rated,URL,Thumbnail
185343,Anachrony,2017,61,8.13,7.613,5688,/boardgame/185343/anachrony,https://cf.geekdo-images.com/micro/img/CgOCsiSNFkZOX5rd-GIwhffD0jw=/fit-in/64x64/pic3499707.jpg
201808,Clank!: A Deck-Building Adventure,2016,62,7.83,7.611,14493,/boardgame/201808/clank-deck-building-adventure,https://cf.geekdo-images.com/micro/img/YaDV_7D3lWcYTlfka8AwedKtN1E=/fit-in/64x64/pic4449526.jpg
172386,Mombasa,2015,63,7.94,7.6,7970,/boardgame/172386/mombasa,https://cf.geekdo-images.com/micro/img/_Ejih1iORSviIe6HxVD8sb-A0s8=/fit-in/64x64/pic2611318.jpg
132531,Roll for the Galaxy,2014,64,7.75,7.599,20257,/boardgame/132531/roll-galaxy,https://cf.geekdo-images.com/micro/img/GLaz1vjN1tqPdHsLZxlL6OSd7EA=/fit-in/64x64/pic1473629.jpg
37111,Battlestar Galactica: The Board Game,2008,65,7.74,7.598,29093,/boardgame/37111/battlestar-galactica-board-game,https://cf.geekdo-images.com/micro/img/MWLikw6cLhMGBTtcuznL8koCbvY=/fit-in/64x64/pic354500.jpg
125153,The Gallerist,2015,66,8.03,7.598,6267,/boardgame/125153/gallerist,https://cf.geekdo-images.com/micro/img/MDnOzLhf7OMWMc23glZ9G2J0zGU=/fit-in/64x64/pic2503200.png
2511,Sherlock Holmes Consulting Detective: The Thames Murders & Other Cases,1981,67,7.81,7.585,12591,/boardgame/2511/sherlock-holmes-consulting-detective-thames-murder,https://cf.geekdo-images.com/micro/img/NpKnpVX6tu4sCJZbHjPR0r2Q4Vw=/fit-in/64x64/pic3514298.jpg
73439,Troyes,2010,68,7.77,7.579,14312,/boardgame/73439/troyes,https://cf.geekdo-images.com/micro/img/EAuLd0zBvqsbna2LXrlTUsdzUew=/fit-in/64x64/pic750583.jpg
144733,Russian Railroads,2013,69,7.8,7.572,11576,/boardgame/144733/russian-railroads,https://cf.geekdo-images.com/micro/img/Uo5mQJ5YE0CllCwPwfdFGpU-Fmg=/fit-in/64x64/pic1772936.jpg
103885,Star Wars: X-Wing Miniatures Game,2012,70,7.78,7.571,20200,/boardgame/103885/star-wars-x-wing-miniatures-game,https://cf.geekdo-images.com/micro/img/pxb4ix8zoccsASKjJ55jwYxeeDo=/fit-in/64x64/pic1603292.jpg
42,Tigris & Euphrates,1997,71,7.71,7.568,22588,/boardgame/42/tigris-euphrates,https://cf.geekdo-images.com/micro/img/9GVLbt1FRLx2Q_ak3Qv5WhNTVuc=/fit-in/64x64/pic2338267.jpg
150376,Dead of Winter: A Crossroads Game,2014,72,7.71,7.565,31075,/boardgame/150376/dead-winter-crossroads-game,https://cf.geekdo-images.com/micro/img/JfktrqSZFAnK6DgyKpCyX0w_yyU=/fit-in/64x64/pic3016500.jpg
102680,Trajan,2011,73,7.78,7.557,12000,/boardgame/102680/trajan,https://cf.geekdo-images.com/micro/img/awxieA1huuSB15IF-Gh7ZlIZ29k=/fit-in/64x64/pic4336095.png
36218,Dominion,2008,74,7.65,7.555,65883,/boardgame/36218/dominion,https://cf.geekdo-images.com/micro/img/VYp2s2f8X0Jmxrlzk02J9Ml2Jkw=/fit-in/64x64/pic394356.jpg
30549,Pandemic,2008,75,7.65,7.554,79026,/boardgame/30549/pandemic,https://cf.geekdo-images.com/micro/img/0m3-oqBk1jhb7YouAZoZmoJA7Wc=/fit-in/64x64/pic1534148.jpg
521,Crokinole,1876,76,7.78,7.527,9110,/boardgame/521/crokinole,https://cf.geekdo-images.com/micro/img/5WqTMh5dYR1qpys-ewLyOjdgd4M=/fit-in/64x64/pic79413.jpg
127023,Kemet,2012,77,7.75,7.525,12452,/boardgame/127023/kemet,https://cf.geekdo-images.com/micro/img/3J9XtiAoGDKw9Lt6EB2Nck86Q8E=/fit-in/64x64/pic3979527.jpg
198928,Pandemic: Iberia,2016,78,8.02,7.516,5371,/boardgame/198928/pandemic-iberia,https://cf.geekdo-images.com/micro/img/qZd7TRL0P6ksD9crUApBNoFL960=/fit-in/64x64/pic3000850.png
104162,Descent: Journeys in the Dark (Second Edition),2012,79,7.74,7.51,18487,/boardgame/104162/descent-journeys-dark-second-edition,https://cf.geekdo-images.com/micro/img/0zuJyv86GA3v2kEMf7CY_HD579E=/fit-in/64x64/pic1180640.jpg
34635,Stone Age,2008,80,7.61,7.505,36672,/boardgame/34635/stone-age,https://cf.geekdo-images.com/micro/img/1i1odyBNIWq1fhb5zFGLpyW34Gs=/fit-in/64x64/pic1632539.jpg
175155,Forbidden Stars,2015,81,8,7.501,5682,/boardgame/175155/forbidden-stars,https://cf.geekdo-images.com/micro/img/pPf0TiHu74v2XDKGLFxJCupeB3c=/fit-in/64x64/pic2471359.jpg
194655,Santorini,2016,82,7.71,7.5,14773,/boardgame/194655/santorini,https://cf.geekdo-images.com/micro/img/HXJza7gzeP7FUGgV_sm28qtSQ7I=/fit-in/64x64/pic3283110.png
161970,Alchemists,2014,83,7.71,7.492,13811,/boardgame/161970/alchemists,https://cf.geekdo-images.com/micro/img/dWCgzWB2FvTyJ_4ENHXC0_Ci768=/fit-in/64x64/pic2241156.png
9609,War of the Ring (First Edition),2004,84,7.78,7.486,9384,/boardgame/9609/war-ring-first-edition,https://cf.geekdo-images.com/micro/img/Itg8bP6wEWE0Or4uoey_4G-UWBU=/fit-in/64x64/pic725882.jpg
155426,Castles of Mad King Ludwig,2014,85,7.64,7.484,17931,/boardgame/155426/castles-mad-king-ludwig,https://cf.geekdo-images.com/micro/img/-iJbBppJ8Qwe-WCgtnP2Zj6JCm0=/fit-in/64x64/pic1961827.jpg
146652,Legendary Encounters: An Alien Deck Building Game,2014,86,7.81,7.483,8740,/boardgame/146652/legendary-encounters-alien-deck-building-game,https://cf.geekdo-images.com/micro/img/IX5o5f-fxgeFTZLy50ju_8rz16k=/fit-in/64x64/pic2225180.jpg
161533,Lisboa,2017,87,8.22,7.479,3525,/boardgame/161533/lisboa,https://cf.geekdo-images.com/micro/img/D9YnXjoKS0MEkVZ5LHFIz9cyuxE=/fit-in/64x64/pic3209553.jpg
147020,Star Realms,2014,88,7.62,7.478,26646,/boardgame/147020/star-realms,https://cf.geekdo-images.com/micro/img/IsrsCTj06By7fbhJmqJYLhlnYV8=/fit-in/64x64/pic1903816.jpg
128882,The Resistance: Avalon,2012,89,7.64,7.474,21234,/boardgame/128882/resistance-avalon,https://cf.geekdo-images.com/micro/img/35XJD0_3krQNrNXwCV9mPuW2aTY=/fit-in/64x64/pic1398895.jpg
103343,A Game of Thrones: The Board Game (Second Edition),2011,90,7.67,7.473,22802,/boardgame/103343/game-thrones-board-game-second-edition,https://cf.geekdo-images.com/micro/img/OSMcQVBY9QJ-u-Y0asq31fjS980=/fit-in/64x64/pic1077906.jpg
148949,Istanbul,2014,91,7.62,7.472,18579,/boardgame/148949/istanbul,https://cf.geekdo-images.com/micro/img/ZRY73dm8LCK5UlyXjE9AGSr0Oa4=/fit-in/64x64/pic1885326.jpg
196340,Yokohama,2016,92,7.94,7.47,5168,/boardgame/196340/yokohama,https://cf.geekdo-images.com/micro/img/imdXYwaLOrerADnUJhWY5Csmzwo=/fit-in/64x64/pic3600984.jpg
200680,Agricola (Revised Edition),2016,93,8.19,7.461,3707,/boardgame/200680/agricola-revised-edition,https://cf.geekdo-images.com/micro/img/H1j88cpFTELRrGZhxNZpAFmOktM=/fit-in/64x64/pic3029377.jpg
155068,Arcadia Quest,2014,94,7.85,7.457,7403,/boardgame/155068/arcadia-quest,https://cf.geekdo-images.com/micro/img/229YpxKMnJH6yoH1CRZLDskpO1o=/fit-in/64x64/pic2305263.jpg
70149,Ora et Labora,2011,95,7.73,7.456,8651,/boardgame/70149/ora-et-labora,https://cf.geekdo-images.com/micro/img/JyAzKgCwj_2tPuwJp7N7LvcQzmQ=/fit-in/64x64/pic1165426.jpg
14996,Ticket to Ride: Europe,2005,96,7.56,7.454,44830,/boardgame/14996/ticket-ride-europe,https://cf.geekdo-images.com/micro/img/uaXK68_N-ucaFwwoSjzMivdKqAw=/fit-in/64x64/pic66668.jpg
172287,Champions of Midgard,2015,97,7.8,7.448,7688,/boardgame/172287/champions-midgard,https://cf.geekdo-images.com/micro/img/ueHLv0QJfsNOw6BYTONtBwFtgOw=/fit-in/64x64/pic2869714.jpg
43111,Chaos in the Old World,2009,98,7.67,7.447,12869,/boardgame/43111/chaos-old-world,https://cf.geekdo-images.com/micro/img/wG7q63zFJFcC2siQ8AXlVdNHW4I=/fit-in/64x64/pic1318481.jpg
17133,Railways of the World,2005,99,7.69,7.444,10238,/boardgame/17133/railways-world,https://cf.geekdo-images.com/micro/img/XoM6TfDJndbQDG34FlFrfA1JCO0=/fit-in/64x64/pic3869603.jpg
182874,Grand Austria Hotel,2015,100,7.78,7.443,7496,/boardgame/182874/grand-austria-hotel,https://cf.geekdo-images.com/micro/img/oDBt_lRgK6KqZ1TJvyPP8HTdq9M=/fit-in/64x64/pic2728138.jpg
123260,Suburbia,2012,101,7.58,7.442,18202,/boardgame/123260/suburbia,https://cf.geekdo-images.com/micro/img/ItLTGgZwWfsXYU-X4CMESo7SYOE=/fit-in/64x64/pic1418335.jpg
170042,Raiders of the North Sea,2015,102,7.82,7.441,6974,/boardgame/170042/raiders-north-sea,https://cf.geekdo-images.com/micro/img/VZ3-BIEX2h9ixdJV4egMB_-TlQs=/fit-in/64x64/pic3578101.jpg
14105,Commands & Colors: Ancients,2006,103,7.78,7.438,7284,/boardgame/14105/commands-colors-ancients,https://cf.geekdo-images.com/micro/img/dVeEVBjNRmGJXkMX0hkvE_XaV90=/fit-in/64x64/pic132447.jpg
237182,Root,2018,104,8.13,7.436,3820,/boardgame/237182/root,https://cf.geekdo-images.com/micro/img/MX280MIN3ir96WKNGsaPKvPpX0Y=/fit-in/64x64/pic4254509.jpg
126042,Nations,2013,105,7.68,7.432,9788,/boardgame/126042/nations,https://cf.geekdo-images.com/micro/img/wEoEr9DYKXowO3FfSoXOuyAhjqo=/fit-in/64x64/pic1591406.png
171131,Captain Sonar,2016,106,7.67,7.424,10783,/boardgame/171131/captain-sonar,https://cf.geekdo-images.com/micro/img/5gbPeQCbm9ft2ukWdxlg_7A4HfU=/fit-in/64x64/pic3013621.png
39463,Cosmic Encounter,2008,107,7.57,7.411,23155,/boardgame/39463/cosmic-encounter,https://cf.geekdo-images.com/micro/img/y7i0lhSZihg5WIqxdva378wN3dc=/fit-in/64x64/pic4243113.jpg
155821,Inis,2016,108,7.8,7.411,7475,/boardgame/155821/inis,https://cf.geekdo-images.com/micro/img/eCptAfjXFv14IfwzYZAQux19ZdQ=/fit-in/64x64/pic3112623.jpg
77423,The Lord of the Rings: The Card Game,2011,109,7.63,7.41,17553,/boardgame/77423/lord-rings-card-game,https://cf.geekdo-images.com/micro/img/cn2Gt4jEModGX4mNEUJgwbhlyMI=/fit-in/64x64/pic906495.jpg
21050,Combat Commander: Europe,2006,110,7.91,7.41,4773,/boardgame/21050/combat-commander-europe,https://cf.geekdo-images.com/micro/img/kWuZKGQLQU6ylJF5EGw0S7agCI4=/fit-in/64x64/pic992459.jpg
91,Paths of Glory,1999,111,8.01,7.409,3960,/boardgame/91/paths-glory,https://cf.geekdo-images.com/micro/img/OH7QaQUyLaJHeGNizamX3GLhYUA=/fit-in/64x64/pic834645.jpg
224037,Codenames Duet,2017,112,7.76,7.406,6510,/boardgame/224037/codenames-duet,https://cf.geekdo-images.com/micro/img/0Hzow2YM8qfDO1pkRtNjnB5b2I0=/fit-in/64x64/pic3596681.jpg
54043,Jaipur,2009,113,7.52,7.405,26275,/boardgame/54043/jaipur,https://cf.geekdo-images.com/micro/img/dU7UD0-U8_nAVIzusMMOcrN2GHQ=/fit-in/64x64/pic725500.jpg
43015,Hansa Teutonica,2009,114,7.63,7.396,9807,/boardgame/43015/hansa-teutonica,https://cf.geekdo-images.com/micro/img/QSZyd2EyCg_QMHLpuVxv8_Klwno=/fit-in/64x64/pic839090.jpg
10630,Memoir '44,2004,115,7.55,7.396,22003,/boardgame/10630/memoir-44,https://cf.geekdo-images.com/micro/img/h-Kjq9AZZNSqPle90-E_K9jNbag=/fit-in/64x64/pic43663.jpg
104006,Village,2011,116,7.55,7.393,16701,/boardgame/104006/village,https://cf.geekdo-images.com/micro/img/EQVwu9aF1NRS7ABFTvrlyhczZ-0=/fit-in/64x64/pic2760568.jpg
9216,Goa,2004,117,7.61,7.387,10338,/boardgame/9216/goa,https://cf.geekdo-images.com/micro/img/oB6YFJnse8ckdRDRqn32QvB3OQ4=/fit-in/64x64/pic1215969.jpg
31627,Ticket to Ride: Nordic Countries,2007,118,7.64,7.383,9510,/boardgame/31627/ticket-ride-nordic-countries,https://cf.geekdo-images.com/micro/img/qskE6KkGcK7oNZhrxKMMYUCrac0=/fit-in/64x64/pic369616.jpg
195421,Near and Far,2017,119,7.96,7.382,4185,/boardgame/195421/near-and-far,https://cf.geekdo-images.com/micro/img/D9MQ9zO3uJnBYzG5_UXxxf3FcMg=/fit-in/64x64/pic3605785.jpg
4098,Age of Steam,2002,120,7.69,7.38,7270,/boardgame/4098/age-steam,https://cf.geekdo-images.com/micro/img/gfqDQwrSWMLn9g5AHU_eKpMVr4s=/fit-in/64x64/pic429576.jpg
146886,La Granja,2014,121,7.73,7.377,6442,/boardgame/146886/la-granja,https://cf.geekdo-images.com/micro/img/zwBk0ds0GWOHCvCC5r1xHzXv19k=/fit-in/64x64/pic2031777.jpg
148228,Splendor,2014,122,7.48,7.377,42125,/boardgame/148228/splendor,https://cf.geekdo-images.com/micro/img/30n55USi7MaV67ZzBMXZo2IhBdE=/fit-in/64x64/pic1904079.jpg
27833,Steam,2009,123,7.63,7.376,8754,/boardgame/27833/steam,https://cf.geekdo-images.com/micro/img/k-hJreGRyJvOLvX01XPyyrthTSs=/fit-in/64x64/pic392515.jpg
203993,Lorenzo il Magnifico,2016,124,7.87,7.376,4828,/boardgame/203993/lorenzo-il-magnifico,https://cf.geekdo-images.com/micro/img/HcJSLMV5It-ZdNUwLidOEmXL6w8=/fit-in/64x64/pic3175535.jpg
215,Tichu,1991,125,7.6,7.374,11746,/boardgame/215/tichu,https://cf.geekdo-images.com/micro/img/CSDHtwKIIkPMZIurT-DGRQUg824=/fit-in/64x64/pic169494.jpg
