ID,Name,Year,Rank,Average,Bayes average,Users rated,URL,Thumbnail
161936,Pandemic Legacy: Season 1,2015,1,8.67,8.492,20441,/boardgame/161936/pandemic-legacy-season-1,https://cf.geekdo-images.com/images/pic2452831_mt.png
182028,Through the Ages: A New Story of Civilization,2015,2,8.69,8.324,8956,/boardgame/182028/through-ages-new-story-civilization,https://cf.geekdo-images.com/images/pic2663291_mt.jpg
12333,Twilight Struggle,2005,3,8.36,8.217,28664,/boardgame/12333/twilight-struggle,https://cf.geekdo-images.com/images/pic361592_mt.jpg
174430,Gloomhaven,2017,4,9,8.173,4767,/boardgame/174430/gloomhaven,https://cf.geekdo-images.com/images/pic2437871_mt.jpg
187645,Star Wars: Rebellion,2016,5,8.51,8.159,10254,/boardgame/187645/star-wars-rebellion,https://cf.geekdo-images.com/images/pic2737530_mt.png
120677,Terra Mystica,2012,6,8.29,8.145,25942,/boardgame/120677/terra-mystica,https://cf.geekdo-images.com/images/pic1356616_mt.jpg
167791,Terraforming Mars,2016,7,8.38,8.144,15319,/boardgame/167791/terraforming-mars,https://cf.geekdo-images.com/images/pic3536616_mt.jpg
169786,Scythe,2016,8,8.3,8.088,20406,/boardgame/169786/scythe,https://cf.geekdo-images.com/images/pic3163924_mt.jpg
173346,7 Wonders Duel,2015,9,8.17,8.017,24680,/boardgame/173346/7-wonders-duel,https://cf.geekdo-images.com/images/pic3376065_mt.jpg
84876,The Castles of Burgundy,2011,10,8.11,7.998,27177,/boardgame/84876/castles-burgundy,https://cf.geekdo-images.com/images/pic1176894_mt.jpg
102794,Caverna: The Cave Farmers,2013,11,8.16,7.988,18411,/boardgame/102794/caverna-cave-farmers,https://cf.geekdo-images.com/images/pic1790789_mt.jpg
3076,Puerto Rico,2002,12,8.08,7.971,49705,/boardgame/3076/puerto-rico,https://cf.geekdo-images.com/images/pic158548_mt.jpg
