ID,Name,Year,Rank,Average,Bayes average,Users rated,URL,Thumbnail
161936,Pandemic Legacy: Season 1,2015,1,8.66,8.469,15255,/boardgame/161936/pandemic-legacy-season-1,//cf.geekdo-images.com/images/pic2452831_mt.png
182028,Through the Ages: A New Story of Civilization,2015,2,8.78,8.298,5954,/boardgame/182028/through-ages-new-story-civilization,//cf.geekdo-images.com/images/pic2663291_mt.jpg
12333,Twilight Struggle,2005,3,8.36,8.224,26135,/boardgame/12333/twilight-struggle,//cf.geekdo-images.com/images/pic361592_mt.jpg
120677,Terra Mystica,2012,4,8.29,8.151,22357,/boardgame/120677/terra-mystica,//cf.geekdo-images.com/images/pic1356616_mt.jpg
187645,Star Wars: Rebellion,2016,5,8.57,8.119,6836,/boardgame/187645/star-wars-rebellion,//cf.geekdo-images.com/images/pic2737530_mt.png
169786,Scythe,2016,6,8.37,8.08,11725,/boardgame/169786/scythe,//cf.geekdo-images.com/images/pic3163924_mt.jpg
173346,7 Wonders Duel,2015,7,8.21,8.027,17363,/boardgame/173346/7-wonders-duel,//cf.geekdo-images.com/images/pic3376065_mt.jpg
102794,Caverna: The Cave Farmers,2013,8,8.2,8.024,15829,/boardgame/102794/caverna-cave-farmers,//cf.geekdo-images.com/images/pic1790789_mt.jpg
84876,The Castles of Burgundy,2011,9,8.11,7.995,23616,/boardgame/84876/castles-burgundy,//cf.geekdo-images.com/images/pic1176894_mt.jpg
3076,Puerto Rico,2002,10,8.1,7.993,46702,/boardgame/3076/puerto-rico,//cf.geekdo-images.com/images/pic158548_mt.jpg
31260,Agricola,2007,11,8.06,7.975,47120,/boardgame/31260/agricola,//cf.geekdo-images.com/images/pic259085_mt.jpg
96848,Mage Knight Board Game,2011,12,8.14,7.946,17401,/boardgame/96848/mage-knight-board-game,//cf.geekdo-images.com/images/pic1083380_mt.jpg
25613,Through the Ages: A Story of Civilization,2006,13,8.11,7.946,15152,/boardgame/25613/through-ages-story-civilization,//cf.geekdo-images.com/images/pic236169_mt.jpg
