ID,Name,Year,Rank,Average,Bayes average,Users rated,URL,Thumbnail
161936,Pandemic Legacy: Season 1,2015,1,8.66,8.47,16108,/boardgame/161936/pandemic-legacy-season-1,//cf.geekdo-images.com/images/pic2452831_mt.png
182028,Through the Ages: A New Story of Civilization,2015,2,8.77,8.309,6350,/boardgame/182028/through-ages-new-story-civilization,//cf.geekdo-images.com/images/pic2663291_mt.jpg
12333,Twilight Struggle,2005,3,8.36,8.225,26495,/boardgame/12333/twilight-struggle,//cf.geekdo-images.com/images/pic361592_mt.jpg
120677,Terra Mystica,2012,4,8.29,8.152,22897,/boardgame/120677/terra-mystica,//cf.geekdo-images.com/images/pic1356616_mt.jpg
187645,Star Wars: Rebellion,2016,5,8.56,8.133,7373,/boardgame/187645/star-wars-rebellion,//cf.geekdo-images.com/images/pic2737530_mt.png
169786,Scythe,2016,6,8.35,8.085,12965,/boardgame/169786/scythe,//cf.geekdo-images.com/images/pic3163924_mt.jpg
173346,7 Wonders Duel,2015,7,8.2,8.029,18552,/boardgame/173346/7-wonders-duel,//cf.geekdo-images.com/images/pic3376065_mt.jpg
102794,Caverna: The Cave Farmers,2013,8,8.19,8.021,16227,/boardgame/102794/caverna-cave-farmers,//cf.geekdo-images.com/images/pic1790789_mt.jpg
84876,The Castles of Burgundy,2011,9,8.11,7.994,24123,/boardgame/84876/castles-burgundy,//cf.geekdo-images.com/images/pic1176894_mt.jpg
3076,Puerto Rico,2002,10,8.1,7.99,47168,/boardgame/3076/puerto-rico,//cf.geekdo-images.com/images/pic158548_mt.jpg
31260,Agricola,2007,11,8.06,7.973,47602,/boardgame/31260/agricola,//cf.geekdo-images.com/images/pic259085_mt.jpg
115746,War of the Ring (Second Edition),2012,12,8.38,7.948,6052,/boardgame/115746/war-ring-second-edition,//cf.geekdo-images.com/images/pic1215633_mt.jpg
96848,Mage Knight Board Game,2011,13,8.14,7.943,17734,/boardgame/96848/mage-knight-board-game,//cf.geekdo-images.com/images/pic1083380_mt.jpg
25613,Through the Ages: A Story of Civilization,2006,14,8.1,7.939,15242,/boardgame/25613/through-ages-story-civilization,//cf.geekdo-images.com/images/pic236169_mt.jpg
170216,Blood Rage,2015,15,8.18,7.934,12301,/boardgame/170216/blood-rage,//cf.geekdo-images.com/images/pic2439223_mt.jpg
164153,Star Wars: Imperial Assault,2014,16,8.22,7.913,10594,/boardgame/164153/star-wars-imperial-assault,//cf.geekdo-images.com/images/pic2247647_mt.jpg
167791,Terraforming Mars,2016,17,8.36,7.912,5995,/boardgame/167791/terraforming-mars,//cf.geekdo-images.com/images/pic2891964_mt.jpg
2651,Power Grid,2004,18,7.95,7.871,41510,/boardgame/2651/power-grid,//cf.geekdo-images.com/images/pic173153_mt.jpg
72125,Eclipse,2011,19,8.02,7.865,19943,/boardgame/72125/eclipse,//cf.geekdo-images.com/images/pic1974056_mt.jpg
174430,Gloomhaven,2017,20,9.27,7.85,2190,/boardgame/174430/gloomhaven,//cf.geekdo-images.com/images/pic2437871_mt.jpg
